,name,link
276,AMETHYST MAGMA RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/17253?jp=7
277,AMIKA ENERGY INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/15672?jp=7
278,AMKI INTERNATIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/21904?jp=7
279,AMMAN MINERAL NUSA TENGGARA,https://modi.esdm.go.id/portal/detailPerusahaan/10644?jp=8
280,AMONA MINERAL GEMILANG,https://modi.esdm.go.id/portal/detailPerusahaan/22076?jp=7
281,AMORA BARA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/18475?jp=7
282,AMOR PATRIA RAYA,https://modi.esdm.go.id/portal/detailPerusahaan/18998?jp=7
283,AMPAT ENERGI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/21036?jp=7
284,AMPEK LAWANG,https://modi.esdm.go.id/portal/detailPerusahaan/15249?jp=1
285,AMTUR KARYA RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/19887?jp=7
286,AMUNTAI RAYA BARA,https://modi.esdm.go.id/portal/detailPerusahaan/20057?jp=7
287,ANAGA ABYUDAYA ANANTA,https://modi.esdm.go.id/portal/detailPerusahaan/17300?jp=7
288,ANAGATA MINERAL RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/20933?jp=7
289,ANAK SEJATI,https://modi.esdm.go.id/portal/detailPerusahaan/371?jp=1
290,ANAK TANTANG MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/15008?jp=1
291,ANANDA AUSTIN HARUMI,https://modi.esdm.go.id/portal/detailPerusahaan/11504?jp=7
292,ANANTA EKA NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/21792?jp=7
293,ANANTARA BALAKOSA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/21393?jp=7
294,ANARA BERKAH SAHABAT,https://modi.esdm.go.id/portal/detailPerusahaan/10094?jp=7
295,ANA SUMBER TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/19032?jp=7
296,ANAWULA MENGGIA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/19244?jp=7
297,ANCO MILLENIUM INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/375?jp=1
298,ANDALAN BAHAUM MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/21677?jp=7
299,ANDALAN BERKAH BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/16497?jp=7
300,ANDALAN BHARA UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/14330?jp=7
301,ANDALAN ENERGI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/380?jp=1
302,ANDALAN MARGA NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/19806?jp=7
303,ANDALAN MEGA BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/16034?jp=7
304,ANDALAN MINERAL INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/22192?jp=7
305,ANDALAN MINERAL SUMBERDAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17823?jp=7
306,ANDALAN MITRANIAGA GLOBALINDO,https://modi.esdm.go.id/portal/detailPerusahaan/17058?jp=7
307,ANDALAN NIKEL BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/20054?jp=7
308,ANDALAN NUSA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21411?jp=7
309,ANDALAN SATRIA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/384?jp=1
310,ANDALAN SATRIA CEMERLANG,https://modi.esdm.go.id/portal/detailPerusahaan/10021?jp=7
311,ANDALAN SATRIA LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/13186?jp=7
312,ANDALAN SILIKA PUTERA KALTENG,https://modi.esdm.go.id/portal/detailPerusahaan/21420?jp=1
313,ANDALAN SINERGI PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/18198?jp=7
314,ANDALAN TERANG,https://modi.esdm.go.id/portal/detailPerusahaan/385?jp=1
315,ANDALAN TERANG BERSAMA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/9348?jp=1
316,ANDALAN USAHA JAYA SEMESTA,https://modi.esdm.go.id/portal/detailPerusahaan/387?jp=1
317,ANDALAS BARA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/19518?jp=7
318,ANDALAS COAL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/19311?jp=7
319,ANDALAS GLOBAL ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/21045?jp=7
320,ANDALAS NUSA ANUGRAH ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/14044?jp=7
321,ANDALAS NUSA INDAH,https://modi.esdm.go.id/portal/detailPerusahaan/391?jp=1
322,ANDALAS RESOURCES KARUNIA,https://modi.esdm.go.id/portal/detailPerusahaan/19531?jp=7
323,ANDAMAS GLOBAL ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/16867?jp=7
324,ANDA NIE INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/21286?jp=7
325,ANDESIT ALAM SUBUR,https://modi.esdm.go.id/portal/detailPerusahaan/18275?jp=1
326,ANDESIT BERKAT LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/20935?jp=1
327,ANDESIT BUMI BARITO,https://modi.esdm.go.id/portal/detailPerusahaan/21556?jp=1
328,ANDESIT LUMBUNG SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/8291?jp=1
329,ANDESIT MANDIRI MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/17857?jp=1
330,ANDESIT PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/11402?jp=1
331,ANDESIT PRATAMA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/14167?jp=1
332,ANDESIT SENTOSA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/10845?jp=1
333,ANDHIKA YOGA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/395?jp=1
334,ANDHIKA YOGA PRATAMA MINING COAL,https://modi.esdm.go.id/portal/detailPerusahaan/17177?jp=7
335,ANDIRA KUTAI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17350?jp=7
336,ANDOR JINSOM KHARISMA,https://modi.esdm.go.id/portal/detailPerusahaan/14034?jp=7
337,ANDREA INVESTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/19731?jp=1
338,ANDREA MULTI ENERGY,https://modi.esdm.go.id/portal/detailPerusahaan/409?jp=1
339,ANDREAS PENYANG,https://modi.esdm.go.id/portal/detailPerusahaan/14313?jp=1
340,ANDROMEDA NICKEL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17924?jp=7
341,ANDRY BINTANG CEMERLANG,https://modi.esdm.go.id/portal/detailPerusahaan/20965?jp=1
342,ANEKA ALAM SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/19543?jp=1
343,ANEKA ANUGERAH ALAM ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/10164?jp=7
344,ANEKA BARA KARYA,https://modi.esdm.go.id/portal/detailPerusahaan/11635?jp=7
345,ANEKA BATUAN INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/18432?jp=1
346,ANEKA DAYA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/18161?jp=7
347,ANEKA KAOLIN UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/413?jp=1
348,ANEKA MINERAL BUMI,https://modi.esdm.go.id/portal/detailPerusahaan/19049?jp=7
349,ANEKA MINERAL MAKMUR ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/18664?jp=7
350,ANEKA MINERAL UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/416?jp=1
351,ANEKA NIAGA PRIMA,https://modi.esdm.go.id/portal/detailPerusahaan/15918?jp=1
352,ANEKA PROPILE SURABAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17940?jp=7
353,ANEKA SUMBER BUMI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/423?jp=1
354,ANEKA SUMBERDAYA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17284?jp=1
355,ANEKA TAMBANG PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/21307?jp=7
356,ANEKA TAMBANG RESOURCES INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/16097?jp=1
357,ANEKA TAMBANG TBK,https://modi.esdm.go.id/portal/detailPerusahaan/424?jp=1
358,ANEKA USAHA CEMERLANG,https://modi.esdm.go.id/portal/detailPerusahaan/428?jp=1
359,ANEKA USAHA KOLAKA,https://modi.esdm.go.id/portal/detailPerusahaan/429?jp=1
360,ANELA RESOURCES INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17737?jp=7
361,ANEXCO MITRA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/18787?jp=7
362,ANG AND FANG BROTHER,https://modi.esdm.go.id/portal/detailPerusahaan/434?jp=1
363,ANGGABAYA MAJA SINERGI,https://modi.esdm.go.id/portal/detailPerusahaan/19906?jp=7
364,ANGGADIPA RAYA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/21050?jp=1
365,Anggana Berkah Sukses,https://modi.esdm.go.id/portal/detailPerusahaan/14738?jp=1
366,ANGGANA BINTANG CAHAYA,https://modi.esdm.go.id/portal/detailPerusahaan/15945?jp=7
367,ANGGANA COAL,https://modi.esdm.go.id/portal/detailPerusahaan/436?jp=1
368,ANGGANA KUARSA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/14386?jp=1
369,ANGGARAKSA ADISARANA,https://modi.esdm.go.id/portal/detailPerusahaan/437?jp=1
370,ANGGI BARA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/18686?jp=7
371,ANGGI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/438?jp=1
372,ANGGREK SEMERU,https://modi.esdm.go.id/portal/detailPerusahaan/18894?jp=7
373,ANGGUN ALFAN SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/16721?jp=1
374,ANGGUN CAKRAWALA LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/14533?jp=7
375,ANGGUN GUNA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/21907?jp=7
376,ANGGUN MAKMUR ENERGY,https://modi.esdm.go.id/portal/detailPerusahaan/9930?jp=7
377,ANGGUN MILLING ESAJAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17032?jp=7
378,ANGKASA ANDRIS NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/21223?jp=9
379,ANGKASA DHARMA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17523?jp=7
380,ANGKASA MINERAL MAJU,https://modi.esdm.go.id/portal/detailPerusahaan/19197?jp=7
381,ANGKASA MINERAL SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/17398?jp=1
382,ANGKASA PRIMA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/15999?jp=7
383,ANGSANA JAYA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/444?jp=1
384,ANHA SARANA ARTHA,https://modi.esdm.go.id/portal/detailPerusahaan/17659?jp=7
385,ANINDA JAYA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/15313?jp=7
386,ANINDYA MITRA INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/449?jp=1
387,ANMA HAIKAL JAZMI,https://modi.esdm.go.id/portal/detailPerusahaan/451?jp=1
388,ANNABELLA ENERGY INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17029?jp=1
389,AN- NAKHL,https://modi.esdm.go.id/portal/detailPerusahaan/367?jp=1
390,ANOA PRIMA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/19172?jp=7
391,ANRA CIPTA PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/21347?jp=1
392,ANRINOSA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/18950?jp=7
393,ANSAKA MITRA JAYABARA,https://modi.esdm.go.id/portal/detailPerusahaan/22060?jp=7
394,ANSAR TERANG CRUSHINDO,https://modi.esdm.go.id/portal/detailPerusahaan/455?jp=1
395,ANS ENERGI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/20985?jp=7
396,ANTAJA KUDA MAS,https://modi.esdm.go.id/portal/detailPerusahaan/18093?jp=7
397,ANTANG GUNUNG MERATUS,https://modi.esdm.go.id/portal/detailPerusahaan/458?jp=3
398,ANTARA MAS GEMILANG,https://modi.esdm.go.id/portal/detailPerusahaan/10076?jp=7
399,ANTAREJA ENERGI ASIA,https://modi.esdm.go.id/portal/detailPerusahaan/10833?jp=7
400,ANTARES ENERGI INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10452?jp=7
401,ANTASENA CITRA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/14128?jp=7
402,ANTASENA DAYA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/10832?jp=7
403,ANTASENA SUKSES BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21596?jp=7
404,ANTASENA TAMBANG MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/20677?jp=1
405,ANTASENA TECHNINDO,https://modi.esdm.go.id/portal/detailPerusahaan/21047?jp=1
406,ANTI BEGAL RAKYAT,https://modi.esdm.go.id/portal/detailPerusahaan/18101?jp=1
407,ANTI TAMBANG ILEGAL,https://modi.esdm.go.id/portal/detailPerusahaan/20566?jp=1
408,ANTONIUS TNOME,https://modi.esdm.go.id/portal/detailPerusahaan/15504?jp=1
409,ANUANG TRADING COAL,https://modi.esdm.go.id/portal/detailPerusahaan/19140?jp=7
410,ANUGERAH ALAM ANDALAS ANDALAN,https://modi.esdm.go.id/portal/detailPerusahaan/10835?jp=1
411,ANUGERAH ALAM PERHIASAN,https://modi.esdm.go.id/portal/detailPerusahaan/20260?jp=9
412,ANUGERAH ARGA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/15747?jp=1
413,ANUGERAH BANGUN MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/9326?jp=1
414,ANUGERAH BARA ENERGI BORNEO,https://modi.esdm.go.id/portal/detailPerusahaan/21750?jp=7
415,ANUGERAH BARA INDORAYA,https://modi.esdm.go.id/portal/detailPerusahaan/21747?jp=7
416,ANUGERAH BARA INSAN,https://modi.esdm.go.id/portal/detailPerusahaan/20212?jp=7
417,ANUGERAH BARA INSAN,https://modi.esdm.go.id/portal/detailPerusahaan/477?jp=1
418,ANUGERAH BARA INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/17961?jp=7
419,ANUGERAH BARA KALIMANTAN,https://modi.esdm.go.id/portal/detailPerusahaan/14506?jp=7
420,ANUGERAH BARA KALTIM,https://modi.esdm.go.id/portal/detailPerusahaan/14728?jp=7
421,ANUGERAH BARA KARTANEGARA,https://modi.esdm.go.id/portal/detailPerusahaan/15494?jp=7
422,ANUGERAH BARAMEGA NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/20920?jp=7
423,ANUGERAH BARA NUSATAMBANG,https://modi.esdm.go.id/portal/detailPerusahaan/19065?jp=7
424,ANUGERAH BARRA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/18359?jp=7
425,ANUGERAH BARU,https://modi.esdm.go.id/portal/detailPerusahaan/19790?jp=1
426,ANUGERAH BATU ANDALAN,https://modi.esdm.go.id/portal/detailPerusahaan/21302?jp=1
427,ANUGERAH BATU CAKRAWALA,https://modi.esdm.go.id/portal/detailPerusahaan/11814?jp=1
428,ANUGERAH BATU PUTIH,https://modi.esdm.go.id/portal/detailPerusahaan/9539?jp=1
429,ANUGERAH BATU SANAK,https://modi.esdm.go.id/portal/detailPerusahaan/17942?jp=7
430,ANUGERAH BERKAT GHURU,https://modi.esdm.go.id/portal/detailPerusahaan/16483?jp=7
431,ANUGERAH BERSATU MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/13508?jp=1
432,ANUGERAH BERSINAR CEMERLANG,https://modi.esdm.go.id/portal/detailPerusahaan/15568?jp=1
433,ANUGERAH BINTANG GEMERLANG,https://modi.esdm.go.id/portal/detailPerusahaan/15443?jp=7
434,ANUGERAH BORNEO TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/20137?jp=7
435,ANUGERAH BUMI GEMILANG,https://modi.esdm.go.id/portal/detailPerusahaan/9341?jp=1
436,ANUGERAH BUMI SINERGI,https://modi.esdm.go.id/portal/detailPerusahaan/17170?jp=7
437,ANUGERAH BUMI TAPIN,https://modi.esdm.go.id/portal/detailPerusahaan/9976?jp=7
438,ANUGERAH ENERGI UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/10514?jp=7
439,ANUGERAH GANDA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/10507?jp=7
440,ANUGERAH GUNUNG MANGKALAPI,https://modi.esdm.go.id/portal/detailPerusahaan/15703?jp=7
441,ANUGERAH HARAPAN ALAM,https://modi.esdm.go.id/portal/detailPerusahaan/20085?jp=1
442,ANUGERAH HATI MULIA,https://modi.esdm.go.id/portal/detailPerusahaan/14509?jp=7
443,ANUGERAH INTI KAWAN,https://modi.esdm.go.id/portal/detailPerusahaan/17767?jp=7
444,ANUGERAH INTI MANUNGGAL,https://modi.esdm.go.id/portal/detailPerusahaan/16435?jp=7
445,ANUGERAH JAMBI COALINDO,https://modi.esdm.go.id/portal/detailPerusahaan/546?jp=1
446,ANUGERAH JASA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/18672?jp=7
447,ANUGERAH JAYA BERDIKARI,https://modi.esdm.go.id/portal/detailPerusahaan/18854?jp=7
448,ANUGERAH JAYA BUANA,https://modi.esdm.go.id/portal/detailPerusahaan/497?jp=1
449,ANUGERAH JAYA MAKMUR LUMAJANG,https://modi.esdm.go.id/portal/detailPerusahaan/20826?jp=1
450,ANUGERAH KARYA JAYA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/11703?jp=1
451,ANUGERAH KREATIF MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/500?jp=1
452,ANUGERAH LUMBUNG ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/9317?jp=1
453,ANUGERAH MAKMUR KONAWE,https://modi.esdm.go.id/portal/detailPerusahaan/15036?jp=7
454,ANUGERAH MAPANTARA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/21483?jp=7
455,ANUGERAH MEGAH MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/19493?jp=7
456,ANUGERAH MINERAL INVESTINDO,https://modi.esdm.go.id/portal/detailPerusahaan/21534?jp=7
457,ANUGERAH MINERAL MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/16095?jp=7
458,ANUGERAH MINERAL SEMESTA,https://modi.esdm.go.id/portal/detailPerusahaan/16295?jp=7
459,ANUGERAH MINING INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/15210?jp=7
460,ANUGERAH MINING SUKSES,https://modi.esdm.go.id/portal/detailPerusahaan/14184?jp=1
461,ANUGERAH MITRA NIKEL,https://modi.esdm.go.id/portal/detailPerusahaan/19047?jp=7
462,ANUGERAH NAWASENA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/22022?jp=7
463,ANUGERAH NUSANTARA PERMAI,https://modi.esdm.go.id/portal/detailPerusahaan/18860?jp=7
464,ANUGERAH NUSANTARA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/514?jp=1
465,ANUGERAH PASIFIK LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/20033?jp=7
466,Anugerah Pasir Kaltim,https://modi.esdm.go.id/portal/detailPerusahaan/15308?jp=1
467,ANUGERAH PERDANA MEMBANGUN,https://modi.esdm.go.id/portal/detailPerusahaan/21269?jp=1
468,ANUGERAH PRADA PATALA,https://modi.esdm.go.id/portal/detailPerusahaan/16698?jp=7
469,ANUGERAH RAHAYU ADIPERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/15476?jp=7
470,ANUGERAH RIMBA ENERGI SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/18572?jp=7
471,ANUGERAH RIZKINDO MULIA,https://modi.esdm.go.id/portal/detailPerusahaan/17837?jp=7
472,ANUGERAH SARANA GLOBAL,https://modi.esdm.go.id/portal/detailPerusahaan/18784?jp=7
473,ANUGERAH SARANA KREASI,https://modi.esdm.go.id/portal/detailPerusahaan/21646?jp=7
474,ANUGERAH SILIKA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/21401?jp=7
475,ANUGERAH SILIKA SRIWIJAYA,https://modi.esdm.go.id/portal/detailPerusahaan/16219?jp=1
476,ANUGERAH SUKAMARA RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/18919?jp=1
477,ANUGERAH SUMBER BUMI,https://modi.esdm.go.id/portal/detailPerusahaan/525?jp=1
478,ANUGERAH TAMBANG,https://modi.esdm.go.id/portal/detailPerusahaan/9756?jp=1
479,ANUGERAH TEHNIK UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21457?jp=1
480,ANUGERAH TIRTA SELABUNG,https://modi.esdm.go.id/portal/detailPerusahaan/17091?jp=1
481,ANUGERAH TOMPIRA NIKEL,https://modi.esdm.go.id/portal/detailPerusahaan/531?jp=1
482,ANUGERAH TRI MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/11727?jp=7
483,ANUGERAH TRISUKSES MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/20913?jp=7
484,ANUGERAH WALAD KUARSA,https://modi.esdm.go.id/portal/detailPerusahaan/17048?jp=1
485,ANUGERAH WATU REJEKI,https://modi.esdm.go.id/portal/detailPerusahaan/18976?jp=1
486,ANUGERAH WIRABUANA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/20417?jp=7
487,ANUGRAH AFIT ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/19883?jp=1
488,ANUGRAH ALAM BUANA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/535?jp=1
489,ANUGRAH ALAM INDONESIA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/18643?jp=1
490,ANUGRAH ATLANTIS RESOURCE,https://modi.esdm.go.id/portal/detailPerusahaan/21499?jp=7
491,ANUGRAH BARA ENERGI SEJATI,https://modi.esdm.go.id/portal/detailPerusahaan/22084?jp=7
492,ANUGRAH BATU AMPANA,https://modi.esdm.go.id/portal/detailPerusahaan/21734?jp=1
493,ANUGRAH BATU SULAWESI RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/9823?jp=1
494,ANUGRAH BORNEO LANGGENG,https://modi.esdm.go.id/portal/detailPerusahaan/19339?jp=7
495,ANUGRAH BORNEO SINERGY,https://modi.esdm.go.id/portal/detailPerusahaan/16285?jp=7
496,ANUGRAH BUKIT BESAR,https://modi.esdm.go.id/portal/detailPerusahaan/16080?jp=1
497,ANUGRAH BUMINDO MINERGI,https://modi.esdm.go.id/portal/detailPerusahaan/10351?jp=7
498,ANUGRAH BUMINDO RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/10248?jp=7
499,ANUGRAH CENTRAL COAL,https://modi.esdm.go.id/portal/detailPerusahaan/10062?jp=7
500,ANUGRAH CITRA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/17612?jp=7
501,ANUGRAH COALINDO PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/18238?jp=7
502,ANUGRAH DWI ANEKA,https://modi.esdm.go.id/portal/detailPerusahaan/18611?jp=1
503,ANUGRAH DWIPUTRA MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/14003?jp=7
504,ANUGRAH FIDES JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/21533?jp=7
505,ANUGRAH HALABAN SEPAKAT,https://modi.esdm.go.id/portal/detailPerusahaan/12894?jp=1
506,ANUGRAH HARISMA BARAKAH,https://modi.esdm.go.id/portal/detailPerusahaan/544?jp=1
507,ANUGRAH HUTAMA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/18111?jp=7
508,ANUGRAH INDO MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/17986?jp=7
509,ANUGRAH KAIROS MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/13244?jp=7
510,ANUGRAH KARYA PASTI,https://modi.esdm.go.id/portal/detailPerusahaan/16808?jp=1
511,ANUGRAH LANGGENG MUKTI,https://modi.esdm.go.id/portal/detailPerusahaan/17069?jp=1
512,ANUGRAH LESTARI KENDARI,https://modi.esdm.go.id/portal/detailPerusahaan/17454?jp=1
513,ANUGRAH MAKMUR SERASI,https://modi.esdm.go.id/portal/detailPerusahaan/17890?jp=7
514,ANUGRAH MANDIRI KREASINDO,https://modi.esdm.go.id/portal/detailPerusahaan/21451?jp=7
515,ANUGRAH MANDIRI MINERAL TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/17379?jp=7
516,ANUGRAH MEGATAMA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10088?jp=7
517,ANUGRAH MINERAL ENERGI LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/18943?jp=7
518,ANUGRAH MINERAL JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/18568?jp=7
519,ANUGRAH MINING NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/19391?jp=1
520,ANUGRAH MINING PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/557?jp=1
521,ANUGRAH MITRA GRAHA,https://modi.esdm.go.id/portal/detailPerusahaan/558?jp=1
522,ANUGRAH MITRA INSANI,https://modi.esdm.go.id/portal/detailPerusahaan/10410?jp=7
523,ANUGRAH MUDA BERKARYA,https://modi.esdm.go.id/portal/detailPerusahaan/17909?jp=7
524,ANUGRAH NEO RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/20283?jp=7
525,ANUGRAH NIKEL SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/14197?jp=7
526,ANUGRAH NUSANTARA BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/16100?jp=7
527,ANUGRAH PELITA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/19985?jp=7
528,ANUGRAH PRATAMA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/13822?jp=7
529,ANUGRAH PRATAMA SINERGI,https://modi.esdm.go.id/portal/detailPerusahaan/16910?jp=7
530,ANUGRAH PUTRA SATU,https://modi.esdm.go.id/portal/detailPerusahaan/21089?jp=9
531,ANUGRAH PUTRA SEMPURNA,https://modi.esdm.go.id/portal/detailPerusahaan/21284?jp=9
532,ANUGRAH RAYA KALTINDO,https://modi.esdm.go.id/portal/detailPerusahaan/14801?jp=1
533,ANUGRAH RESOURCES MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/18994?jp=7
534,ANUGRAH RIAU COAL,https://modi.esdm.go.id/portal/detailPerusahaan/569?jp=1
535,ANUGRAH RIZKIE GUNUNG,https://modi.esdm.go.id/portal/detailPerusahaan/9565?jp=1
536,ANUGRAH SILIKA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/21364?jp=1
537,ANUGRAH SUKSES MINING,https://modi.esdm.go.id/portal/detailPerusahaan/575?jp=1
