,longitude,latitude,mineral_type,mineral_grade,institution,city,province,object_name,hypotherical_resource,inferred_resource,indicated_resource,measured_resource,total_resource,probable_reserve,proven_reserve,total_reserve,units,year_measured
,103.54662,-1.77853,Batubara,Sedang (5100-6100),Pemerintah,Muaro Jambi,Jambi,Batubara Tempino,0,134.82,0,0,134.82,0,0,0,Juta Ton,2022
,102.27869,-2.06512,Batubara,Sedang (5100-6100),Pemerintah,Merangin,Jambi,Batubara Sungai Mengkarang,0,0.26,0,0,0.26,0,0,0,Juta Ton,2022
,103.30337,-2.1702,Batubara,Sedang (5100-6100),Pemerintah,Batang Hari,Jambi,Batubara Kota Tengah 1,0,0,206.68,0,206.68,0,0,0,Juta Ton,2022
,115.04344,-3.94989,Batubara,Sedang (5100-6100),Pemerintah,Tanah Laut,Kalimantan Selatan,Batubara Asam - Asam 1,0,10.4,0,0,10.4,0,0,0,Juta Ton,2022
,113.82994,-0.99126,Batubara,Sedang (5100-6100),Pemerintah,Gunung Mas,Kalimantan Tengah,Batubara Kuala Kurun,22.54,0,0,0,0,0,0,0,Juta Ton,2022
,117.55321,3.71271,Batubara,Sedang (5100-6100),Pemerintah,Tana Tidung,Kalimantan Utara,Batubara Mandul,0,0.63,0,0,0.63,0,0,0,Juta Ton,2022
,117.627897,3.263423,Batubara,Sedang (5100-6100),Pemerintah,Kota Tarakan,Kalimantan Utara,Batubara Tarakan,0,4.68,0,0,4.68,0,0,0,Juta Ton,2022
,117.67351,4.09408,Batubara,Sedang (5100-6100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Sebatik,0,0.38,0,0,0.38,0,0,0,Juta Ton,2022
,116.77609,0.88177,Batubara,Sedang (5100-6100),Pemerintah,Kutai Timur,Kalimantan Timur,Batubara Telen,282.28,92.66,69.78,39.99,202.43,0,0,0,Juta Ton,2022
,117.30951,4.02783,Batubara,Sedang (5100-6100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Simenggaris 1,6.7,0,0,0,0,0,0,0,Juta Ton,2022
,117.35302,0.15372,Batubara,Sedang (5100-6100),Pemerintah,Kutai Timur,Kalimantan Timur,Batubara Pelakan 2,18.96,59.89,69.24,74.78,203.91,0,0,0,Juta Ton,2022
,104.83009,-5.38044,Batubara,Sedang (5100-6100),Pemerintah,Tanggamus,Lampung,Batubara Way Seputih,0,14,0,0,14,0,0,0,Juta Ton,2022
,102.24504,-0.84594,Batubara,Sedang (5100-6100),Pemerintah,Indragiri Hulu,Riau,Batubara Siberida,0,51.57,0,0,51.57,0,0,0,Juta Ton,2022
,119.876677,-3.463749,Batubara,Sedang (5100-6100),Swasta,Maros,Sulawesi Selatan,Batubara Mattampa Pole 2,0,0,7.63,0.44,8.07,0,0,0,Juta Ton,2022
,119.89309,-4.81986,Batubara,Sedang (5100-6100),Pemerintah,Maros,Sulawesi Selatan,Batubara Mattampa Pole 1,1.994,0,0,0,0,0,0,0,Juta Ton,2022
,101.10299,-1.92132,Batubara,Sedang (5100-6100),Pemerintah,Pesisir Selatan,Sumatera Barat,Batubara Bukit Tujuh,0,105.77,0,0,105.77,0,0,0,Juta Ton,2022
,103.59522,-2.67495,Batubara,Sedang (5100-6100),Pemerintah,Musi Banyuasin,Sumatera Selatan,Batubara Babat Harileko,709.84,364.28,261.8,3727.46,4353.54,0,0,0,Juta Ton,2022
,104.04202,-2.60376,Batubara,Sedang (5100-6100),Pemerintah,Musi Banyuasin,Sumatera Selatan,Batubara Tamiang 1,0,116.22,0,0,116.22,0,0,0,Juta Ton,2022
,103.40173,-2.89039,Batubara,Sedang (5100-6100),Pemerintah,Musi Rawas,Sumatera Selatan,Batubara Sungai Pinang 1,1474.22,1113.42,439.53,238.33,1791.28,0,0,0,Juta Ton,2022
,103.27049,-2.23194,Batubara,Sedang (5100-6100),Pemerintah,Musi Banyuasin,Sumatera Selatan,Batubara Kota Tengah 2,366.73,138.89,95.09,65.66,299.64,0,0,0,Juta Ton,2022
,103.73826,-3.79907,Batubara,Sedang (5100-6100),Pemerintah,Muara Enim,Sumatera Selatan,Batubara Kungkilan,176.53,0,0,0,0,0,0,0,Juta Ton,2022
,98.71684,1.83032,Batubara,Sedang (5100-6100),Pemerintah,Tapanuli Tengah,Sumatera Utara,Batubara Sorkam,0,7,0,0,7,0,0,0,Juta Ton,2022
,102.39075,-1.30641,Batubara,Sedang (5100-6100),Pemerintah,Tebo,Jambi,Batubara Tebo,0,34.511,0,0,34.511,0,0,0,Juta Ton,2022
,140.07555,-2.5984,Batubara,Sedang (5100-6100),Pemerintah,Jayapura,Papua,Batubara Nimboran,0,2.16,0,0,2.16,0,0,0,Juta Ton,2022
,133.631,-3.06287,Batubara,Sedang (5100-6100),Pemerintah,Teluk Bintuni,Papua Barat,Batubara Kaimana,0.07,0,0,0,0,0,0,0,Juta Ton,2022
,125.59372,-1.87358,Batubara,Sedang (5100-6100),Pemerintah,Kepulauan Sula,Maluku Utara,Batubara Mangole-Taliabu,1.35,0,0,0,0,0,0,0,Juta Ton,2022
,102.38154,-2.29801,Batubara,Sedang (5100-6100),Pemerintah,Merangin,Jambi,Batubara Sarolangun,2.21,0,0,0,0,0,0,0,Juta Ton,2022
,113.3536,0.549068,Batubara,Sedang (5100-6100),Pemerintah,Kapuas Hulu,Kalimantan Barat,Batubara Suruk Manday,0.117,0,0,0,0,0,0,0,Juta Ton,2022
,119.347184,-2.560951,Batubara,Sedang (5100-6100),Swasta,Mamuju,Sulawesi Barat,Batubara Bonehau 3,0,15.13,0,0,15.13,0,0,0,Juta Ton,2022
,103.379,-1.292,Batubara,Sedang (5100-6100),Pemerintah,Muaro Jambi,Jambi,Batubara Tanjung Lanjut,73.486,24.285,0,0,24.285,0,0,0,Juta Ton,2022
,100.807457,-0.056852,Batubara,Sedang (5100-6100),Swasta,Kampar,Riau,Batubara Batu Sasak,0,3.146,1.515,1.549,6.21,3.064,1.549,4.613,Juta Ton,2022
,102.653876,-0.895153,Batubara,Sedang (5100-6100),Swasta,Indragiri Hilir,Riau,Batubara Sencalang,0,0.343,0.942,1.491,2.776,0.785,0.501,1.286,Juta Ton,2022
,100.972037,-0.790683,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Bukit Porogadang,0,0,0.78,0.34,1.12,0,0,0,Juta Ton,2022
,100.920283,-0.601588,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Tanjuang Emas,0,1.365,1.02375,0.84,3.22875,3.2,0,3.2,Juta Ton,2022
,100.961326,-0.622369,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Muaro Gambok,0,0.310256,0.197673,0,0.507929,0,0.507929,0.507929,Juta Ton,2022
,101.02226,-0.845025,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Latang,0,0,0,0.135,0.135,0,0,0,Juta Ton,2022
,100.980017,-0.794794,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Koto Tuo,0,0.114,0.367,0.134,0.615,0,0.431105,0.431105,Juta Ton,2022
,100.889594,-1.085535,Batubara,Sedang (5100-6100),Swasta,Solok,Sumatera Barat,Batubara Tabek,0,0,0,8,8,0,0,0,Juta Ton,2022
,100.822166,-0.678108,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Pamuatan Barat,0,0,0,26.2575,26.2575,0,0,0,Juta Ton,2022
,100.928642,-0.631773,Batubara,Sedang (5100-6100),Swasta,Sijunjung,Sumatera Barat,Batubara Sei Gemuruh,0,2.336758,0.692372,0.086546,3.115676,0,0,0,Juta Ton,2022
,102.111394,-1.73751,Batubara,Sedang (5100-6100),Swasta,Bungo,Jambi,Batubara Balai Jaya,0,0,0,1.75,1.75,0,1.75,1.75,Juta Ton,2022
,102.48171,-1.189845,Batubara,Sedang (5100-6100),Swasta,Tebo,Jambi,Batubara Desa Semabu,0,3.68,2.2,2.47,8.35,0,0,0,Juta Ton,2022
,101.718748,-1.297519,Batubara,Sedang (5100-6100),Swasta,Bungo,Jambi,Batubara Sirih Sekapur,0,0,0,2.496,2.496,1.664,0.600742,2.264742,Juta Ton,2022
,102.792023,-2.089905,Batubara,Sedang (5100-6100),Swasta,Sarolangun,Jambi,Batubara Lubuk Kepayang,0,13.25,7.68,3.5,24.43,0,0,0,Juta Ton,2022
,102.608538,-3.996755,Batubara,Sedang (5100-6100),Swasta,Seluma,Bengkulu,Batubara Sekalak 2,0,0.13,0.13,0.07,0.33,0,0,0,Juta Ton,2022
,103.620887,-3.770234,Batubara,Sedang (5100-6100),Swasta,Lahat,Sumatera Selatan,Batubara Muara Temiang 2,0,0.558,2.88,3.646,7.084,2.516,1.006,3.522,Juta Ton,2022
,103.998723,-3.264416,Batubara,Sedang (5100-6100),Swasta,Penukal Abab Lematang Ilir,Sumatera Selatan,Batubara Pantadewa,0,0.03,1.48,1.16,2.67,0,0,0,Juta Ton,2022
,104.305502,-4.063947,Batubara,Sedang (5100-6100),Swasta,Ogan Komering Ulu,Sumatera Selatan,Batubara Lubuk Banjar,0,103.8,118.7,228.5,451,44,149.7,193.7,Juta Ton,2022
,115.208708,-2.018611,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Awang,0,10.246,13.326,9.422,32.994,3.74,3.04,6.78,Juta Ton,2022
,114.432348,-0.764444,Batubara,Sedang (5100-6100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Sungai Manyalop,0,29.050687,11.212304,5.606151,45.869142,0,0,0,Juta Ton,2022
,112.905246,-2.031877,Batubara,Sedang (5100-6100),Swasta,Kotawaringin Timur,Kalimantan Tengah,Batubara Keruing,0,10.814,9.612,12.015,32.441,0,15.716,15.716,Juta Ton,2022
,115.296216,-1.664209,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Baruyan,0,53.63,50.36,39.08,143.07,0,7.35,7.35,Juta Ton,2022
,114.569208,-1.164825,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Batapah BQ,0,0,0,11.19,11.19,0,0,0,Juta Ton,2022
,114.982642,-0.874733,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Hurung,0,1.5,0,0,1.5,0,0,0,Juta Ton,2022
,115.122272,-1.408672,Batubara,Sedang (5100-6100),Swasta,Barito Selatan,Kalimantan Tengah,Batubara Tamparak,0,0,32.240747,7.97646,40.217207,0,0,0,Juta Ton,2022
,115.127949,-1.553529,Batubara,Sedang (5100-6100),Swasta,Barito Selatan,Kalimantan Tengah,Batubara Muka Haji,0,0,0,12.847498,12.847498,0,0,0,Juta Ton,2022
,115.1925,-1.956726,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Janah Jari,0,1.356,2.7,2.298,6.354,0.418,1.349,1.767,Juta Ton,2022
,114.342753,-1.192503,Batubara,Sedang (5100-6100),Swasta,Kapuas,Kalimantan Tengah,Batubara Manis,0,0,0,9.417811,9.417811,9.185,9.417811,18.602811,Juta Ton,2022
,115.036318,-0.803103,Batubara,Sedang (5100-6100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Muarainu,0,0.508875,0.267259,0.284908,1.061042,0,0,0,Juta Ton,2022
,115.248084,-1.756111,Batubara,Sedang (5100-6100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Lenggang,0,0.14,0.23,0.91,1.28,0,0,0,Juta Ton,2022
,115.256897,-3.834276,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Pasir Putih,0,0,0,8.33,8.33,0,0,0,Juta Ton,2022
,115.470096,-3.654764,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Jombang,0,3.48752,2.61564,3.84,9.94316,0,0,0,Juta Ton,2022
,115.635439,-2.386402,Batubara,Sedang (5100-6100),Swasta,Balangan,Kalimantan Selatan,Batubara Mayanau,0,9.282,4.59,3.1,16.972,0,0,0,Juta Ton,2022
,115.668484,-2.233733,Batubara,Sedang (5100-6100),Swasta,Balangan,Kalimantan Selatan,Batubara Hauwai,0,4.995978,2.695941,0.909039,8.600958,0,0,0,Juta Ton,2022
,115.407303,-3.735918,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Simpang Empat 1,0,0.61,0,0.86,1.47,0,0,0,Juta Ton,2022
,114.849852,-3.940934,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Jilatan,0,3.105263,0,2.17755,5.282813,0,0,0,Juta Ton,2022
,115.2171,-3.86202,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Kintapura 1,0,0,0.622241,0.73,1.352241,0,0,0,Juta Ton,2022
,115.450955,-3.64346,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Jombang 1,0,0,0,2.67,2.67,0,0,0,Juta Ton,2022
,116.34421,-3.503311,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Sarakaman 1,0,0,1.338304,0.791999,2.130303,0,0,0,Juta Ton,2022
,115.797345,-3.10314,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Hampang,0,1.17,1.872,0.936,3.978,0,0.75,0.75,Juta Ton,2022
,115.6245,-3.615698,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Bayan Sari Prolindo,0,0,3.5,30.653,34.153,1.825,19.968,21.793,Juta Ton,2022
,115.458649,-3.718323,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Satui Barat,0,13.17,17.36,19.47,50,6.75,0,6.75,Juta Ton,2022
,115.449505,-3.755489,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Satui Barat 2,0,1.500746,1.274359,1.054019,3.829124,0,0,0,Juta Ton,2022
,115.677395,-2.265383,Batubara,Sedang (5100-6100),Swasta,Balangan,Kalimantan Selatan,Batubara Gunung Riut,0,31.522899,14.57,9.18,55.272899,0,0,0,Juta Ton,2022
,115.992651,-3.201692,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Serongga,0,2.978443,0,1.34,4.318443,0,0,0,Juta Ton,2022
,115.629602,-3.694977,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Angsana 3,0,0.995,0.966,0.988,2.949,0.923,0.864,1.787,Juta Ton,2022
,117.078887,-0.804501,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teluk Dalam 2,0,0,0.137,3.92,4.057,0,0,0,Juta Ton,2022
,116.468399,0.508174,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Senyiur 1,0,12.540328,18.220523,44.53014,75.290991,0,0,0,Juta Ton,2022
,117.23534,-0.732193,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kampung Jawa,0,7.872867,5.349211,17.43379,30.655868,1.604763,15.643,17.247763,Juta Ton,2022
,115.543902,-0.431357,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Muara Bomboy 1,0,1.119312,2.238362,3.357937,6.715611,0,0,0,Juta Ton,2022
,116.890334,-0.728785,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sungai Payang 2,0,0.996,19.07,14.95,35.016,0,0,0,Juta Ton,2022
,115.800616,-1.76619,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Kasungai,0,11.369777,5.82,2.469304,19.659081,0,0,0,Juta Ton,2022
,117.23785,-0.61642,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Pedingin 1,0,2.199,1.637,0.861,4.697,0,0.775,0.775,Juta Ton,2022
,117.249464,-0.719404,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Jawa Ulu 1,0,0,0,0.31,0.31,0,0,0,Juta Ton,2022
,117.183755,-0.678538,Batubara,Sedang (5100-6100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Tamapole 2,0,0,0.210522,3.382,3.592522,3.153,0.163,3.316,Juta Ton,2022
,115.561036,-0.787791,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Bentian Besar,0,17.993798,27.083815,23.131081,68.208694,0,49.96566,49.96566,Juta Ton,2022
,115.619141,0.222662,Batubara,Sedang (5100-6100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Long Daliq 2,0,0,0,9.054573,9.054573,0,0,0,Juta Ton,2022
,115.673055,0.273101,Batubara,Sedang (5100-6100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Long Daliq 4,0,13.170249,7.998495,3.382434,24.551178,0,0,0,Juta Ton,2022
,115.388294,-0.280745,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Jontai,0,3.78,19,30.92,53.7,10.15,16.51,26.66,Juta Ton,2022
,116.546832,-1.009382,Batubara,Sedang (5100-6100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Pemaluan,0,50.401358,0,0,50.401358,0,0,0,Juta Ton,2022
,116.321328,-1.575686,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Jemparing,0,0,2.3,1.38,3.68,1.28,0,1.28,Juta Ton,2022
,117.654058,0.633544,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Bengalo,0,8.376441,8.11381,13.77,30.260251,0,0,0,Juta Ton,2022
,115.521656,-0.794394,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Besik,0,9.577369,15.208344,8.001112,32.786825,0,0,0,Juta Ton,2022
,117.244165,-0.753181,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Kembang 1,0,0.12,1.11,5.62,6.85,0.046,1.59,1.639,Juta Ton,2022
,116.100616,-2.167098,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Kerang 1,0,0,0.25,0.24,0.49,0,0,0,Juta Ton,2022
,116.506948,3.289687,Batubara,Sedang (5100-6100),Swasta,Malinau,Kalimantan Utara,Batubara Setarap,0,2.5,1.3,0.275,4.075,0,0,0,Juta Ton,2022
,116.463702,-1.452636,Batubara,Sedang (5100-6100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Gunung Intan,0,0,0,8.84,8.84,0,0,0,Juta Ton,2022
,116.858721,-0.975896,Batubara,Sedang (5100-6100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Semoi IV,0,0,0,0.01,0.01,0,0,0,Juta Ton,2022
,117.071992,-0.796695,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teluk Dalam 4,0,0,0.63,0.579541,1.209541,0,0,0,Juta Ton,2022
,117.387277,1.382505,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Sungai Karangan,0,38.75,40.044,24.353,103.147,16.064,13.654,29.718,Juta Ton,2022
,117.328056,-0.466666,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sungai Pangkalan,0,1.325,1.092,0.821,3.238,0.57,0.34,0.91,Juta Ton,2022
,116.685732,-0.489433,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sungai Yutak,0,0,61.39,66.686431,128.076431,0,0,0,Juta Ton,2022
,102.306119,-1.074997,Batubara,Sedang (5100-6100),Swasta,Tebo,Jambi,Batubara Pemayongan 1,0,37.946574,23.068261,19.117969,80.132804,19.18,0,19.18,Juta Ton,2022
,116.069443,-0.190534,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Abit,0,319.478677,159.739338,30.965739,510.183754,87.25,21.81,109.06,Juta Ton,2022
,116.746623,-1.184472,Batubara,Sedang (5100-6100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Gersik 1,0,7.882,7.137,1.192,16.211,2.283,1.192,3.475,Juta Ton,2022
,115.662483,-0.982344,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Tukuq,0,6.351956,3.987775,2.848411,13.188142,2.70599,0,2.70599,Juta Ton,2022
,115.388203,-0.584659,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Mantar 1,0,0,0.695,0.823,1.518,0,4.588257,4.588257,Juta Ton,2022
,116.883328,-0.760631,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jembayan,0,23.621029,19.501811,13.750551,56.873391,11.457748,0,11.457748,Juta Ton,2022
,114.939562,-3.870639,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Damit 1,0,5.69,5.07,4.49,15.25,2.363,1.709,4.072,Juta Ton,2022
,116.869269,-0.534804,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Ponoragan,0,0,3.95,4.247321,8.197321,0,0,0,Juta Ton,2022
,116.85443,-1.032129,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sei Merdeka 1,0,1.946,3.952,4.45,10.348,0.7,1.362,2.062,Juta Ton,2022
,116.401159,0.428469,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Pulau Pinang 2,0,4.728736,2.490465,3.369818,10.589019,0,0,0,Juta Ton,2022
,115.807855,-1.806664,Batubara,Sedang (5100-6100),Swasta,Paser,Kalimantan Timur,Batubara Gunung Bawanak,0,44.28484,28.40689,24.828,97.51973,9.3,10.35191,19.65191,Juta Ton,2022
,117.026376,-0.718682,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Janan Ulu 3,0,0,0.924,12.534,13.458,0,4.84,4.84,Juta Ton,2022
,117.065106,-0.692871,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Batuah 3,0,0.34,5.47,33.43,39.24,0,7.32,7.32,Juta Ton,2022
,117.211634,-0.734562,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jawa 1,0,0.71,0.51,0.439,1.659,0.51,0.439,0.949,Juta Ton,2022
,117.208324,3.720535,Batubara,Sedang (5100-6100),Swasta,Tana Tidung,Kalimantan Utara,Batubara Linuang Kayam,0,19.689482,14.655025,25.72,60.064507,0,0,0,Juta Ton,2022
,117.163467,3.682478,Batubara,Sedang (5100-6100),Swasta,Tana Tidung,Kalimantan Utara,Batubara Katul,0,2.16,2.37,2.58,7.11,0.146394,0.341588,0.487982,Juta Ton,2022
,119.344071,-2.463064,Batubara,Sedang (5100-6100),Swasta,Mamuju,Sulawesi Barat,Batubara Blok Pure,0,5.417,2.708,1.354,9.479,0,5.531,5.531,Juta Ton,2022
,116.70581,1.04299,Batubara,Sedang (5100-6100),Pemerintah,Pelalawan,Riau,Batubara Pelalawan,3.86009,0,0,0,0,0,0,0,Juta Ton,2022
,102.62842,-1.799201,Batubara,Sedang (5100-6100),Pemerintah,Tebo,Jambi,Batubara Batusawar,3.21562,0,0,0,0,0,0,0,Juta Ton,2022
,101.674671,-0.21723,Batubara,Sedang (5100-6100),Pemerintah,Pelalawan,Riau,Batubara Pangkalan Lesung,0,19.179,0,0,19.179,0,0,0,Juta Ton,2022
,101.68744,-0.3189,Batubara,Sedang (5100-6100),Swasta,Kuantan Singingi,Riau,Batubara Sungai Rambai,0,56.06,83.45,53.43,192.94,0,0,0,Juta Ton,2022
,100.837381,-1.747832,Batubara,Sedang (5100-6100),Pemerintah,Pesisir Selatan,Sumatera Barat,Batubara Linggo Sari Baganti,1.194,0,0,0,0,0,0,0,Juta Ton,2022
,114.957898,-3.894518,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Batalang 1,0,0,0,0,0,0.74,0,0.74,Juta Ton,2022
,103.22523,-2.63018,Batubara,Sedang (5100-6100),Pemerintah,Musi Rawas Utara,Sumatera Selatan,Batubara Pauh,0,170,0,0,170,0,0,0,Juta Ton,2022
,103.532313,-1.626552,Batubara,Sedang (5100-6100),Pemerintah,Muaro Jambi,Jambi,Batubara Muara Jernih,9.59,0,0,0,0,0,0,0,Juta Ton,2022
,102.954005,-1.738648,Batubara,Sedang (5100-6100),Swasta,Batang Hari,Jambi,Batubara Mersam 2,0,0.140103,4.987894,19.729961,24.857958,6.824627,7.052869,13.877496,Juta Ton,2022
,103.35831,-1.908455,Batubara,Sedang (5100-6100),Swasta,Batang Hari,Jambi,Batubara Sumber Mulya,0,11.056,8.901,26.4278,46.3848,0,4.925,4.925,Juta Ton,2022
,102.685752,-1.501641,Batubara,Sedang (5100-6100),Swasta,Tebo,Jambi,Batubara Kunangan 2,0,26.228,12.952,5.296,44.476,2.615,2.353,4.968,Juta Ton,2022
,102.273201,-3.494765,Batubara,Sedang (5100-6100),Swasta,Bengkulu Utara,Bengkulu,Batubara Air Banai,0,5.25,4.725,4,13.975,0,3.25,3.25,Juta Ton,2022
,103.208495,-2.816686,Batubara,Sedang (5100-6100),Swasta,Musi Rawas,Sumatera Selatan,Batubara Pelita Jaya,0,24.662056,0,0,24.662056,0,0,0,Juta Ton,2022
,103.920963,-2.267896,Batubara,Sedang (5100-6100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Simpang Tungkal 1,0,0.941,3.041,5.767,9.749,0,0.535,0.535,Juta Ton,2022
,102.558436,-3.785,Batubara,Sedang (5100-6100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Rejang,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.550467,0.590424,Batubara,Sedang (5100-6100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Long Merah 1,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.456867,-3.60124,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Jombang 2,0,0.1,0.95,1.86,2.91,0.79,0.54,1.33,Juta Ton,2022
,114.917339,-3.883233,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Damit 2,0,5.019,3.346,2.509,10.874,2.491,2.615,5.106,Juta Ton,2022
,116.339143,-2.676683,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Talusi,0,0.809,1.156,1.361,3.326,0,0.965,0.965,Juta Ton,2022
,115.304633,-3.79544,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sungai Cuka 9,0,0.13,0,0,0.13,0,2.558,2.558,Juta Ton,2022
,115.427114,-3.663453,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Jombang 3,0,0,0.97,0,0.97,0,0,0,Juta Ton,2022
,116.358399,-3.464222,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Sarakaman 2,0,0,7.974,29.461,37.435,6.771,9.226,15.997,Juta Ton,2022
,115.626477,-3.652147,Batubara,Sedang (5100-6100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Makmur 2,0,9.300704,7.422992,5.6,22.323696,4.390403,3.25,7.640403,Juta Ton,2022
